Timestamp,Currency,,Annual total compensation,Annual gross base pay,Signing bonus,Value of bonus,Value of initial stock,Value of additional stock,Negotiated or not,Job type,Job title,Name of company,Publicly-traded or privately-held,Industry,Location,Cumulative work experience,Time under employer,Time in current position,Education level,Major/Concentration,,,Age,Gender,Ethnicity,Country,Cost of living
2/26/2020 11:36:17,US Dollar (USD),Salary,75.0,75.0,3.0,,,,No,Contractor (primarily one employer),Software Engineer,CapGemini,Publicly-traded,Staffing,Mostly in office (some remote allowed),36.0,6.0,6.0,Bachelor's (4-year) Degree,Computer Science,"Pursuing Professional Degree (JD, MD, MBA, etc.)",,23.0,Male,Asian,USA,Medium cost of living
3/1/2020 18:46:49,US Dollar (USD),Salary,82.4,80.0,,2.4,,,No,Full-time,Software Engineer,,Publicly-traded,Aerospace,Mostly in office (some remote allowed),18.0,15.0,15.0,Master's Degree,Software Engineering,Other,,24.0,Male,White,USA,High cost of living
3/3/2020 16:04:21,US Dollar (USD),Salary,70.0,66.0,0.0,5.0,,,No,Full-time,Associate Developer,,Publicly-traded,Reinsurance,Mostly in office (some remote allowed),12.0,12.0,12.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Master's Degree,,22.0,Male,White,USA,High cost of living
3/11/2020 23:30:57,US Dollar (USD),Salary,105.0,98.0,15.0,5.0,,,Yes,Full-time,Senior Systems Engineer,,Publicly-traded,Defense,Fully on-site position (never or almost-never remote),58.0,38.0,3.0,Bachelor's (4-year) Degree,Physics,Other,,28.0,Female,White,US,Low cost of living
3/15/2020 17:21:29,US Dollar (USD),Salary,128.0,107.0,,21.0,,,Yes,Full-time,Senior Software Engineer,Deloitte,Privately-held,Consulting,Mostly in office (some remote allowed),41.0,11.0,11.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Master's Degree,,24.0,Male,,USA,High cost of living
3/17/2020 21:35:39,US Dollar (USD),Salary,1200.002,100.048,,10.0,,,No,Full-time,Cyber Engineer II,Raytheon,Publicly-traded,Defense Contracting,Mostly in office (some remote allowed),36.0,24.0,12.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Master's Degree,Computer Science,23.0,Male,Hispanic/Latino,USA,High cost of living
3/19/2020 20:55:38,US Dollar (USD),Salary,45.0,0.1,,,,,Yes,Full-time,ba,seceret,Publicly-traded,paper,Mostly in office (some remote allowed),12.0,12.0,12.0,Bachelor's (4-year) Degree,bach,Other,bach,26.0,Male,Asian,usa,Prefer Not to Answer
3/21/2020 21:04:24,US Dollar (USD),Salary,109.0,107.862,,,10.0,5.0,Yes,Full-time,Quality Engineer 2,Ultimate Software,Privately-held,Human capital management software,Fully on-site position (never or almost-never remote),120.0,30.0,30.0,Master's Degree,Computer Science,Other,,35.0,Male,Asian,United States,Medium cost of living
3/22/2020 0:49:28,US Dollar (USD),Salary,155.0,148.0,,,,,Yes,Full-time,Senior Software Engineer,CJ Affiliate,Publicly-traded,Affiliate Marketing,Mostly in office (some remote allowed),60.0,36.0,18.0,Bachelor's (4-year) Degree,Liberal Arts,Other,,,Other,,,Medium cost of living
3/23/2020 22:14:09,US Dollar (USD),Hourly,35.0,30.0,,,,,No,Part-time,Web Developer,,Publicly-traded,Web Development,Mostly in office (some remote allowed),12.0,20.0,20.0,Bachelor's (4-year) Degree,Computer Science,Other,,24.0,Male,"White, Hispanic/Latino",United States,Medium cost of living
3/25/2020 14:47:33,US Dollar (USD),Salary,85.0,80.0,,5.0,,,No,Full-time,Software Engineer,NCR Corporation,Publicly-traded,Transactions,Fully on-site position (never or almost-never remote),3.0,0.0,0.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Bachelor's (4-year) Degree,Computer Science,23.0,Male,"Hispanic/Latino, Middle Eastern",USA,Medium cost of living
3/25/2020 22:29:03,US Dollar (USD),Hourly,140.0,140.0,,,,,No,Contractor (primarily one employer),Sr. Software Engineer,,,,Fully remote,120.0,36.0,36.0,Bachelor's (4-year) Degree,Computer Science,Other,,,,,,Low cost of living
4/4/2020 1:33:52,US Dollar (USD),Salary,192.5,130.31,15.0,21.4,100.0,61.0,No,Full-time,Software Engineer,,Publicly-traded,Information Technology,Mostly in office (some remote allowed),36.0,18.0,18.0,Bachelor's (4-year) Degree,Computer Science,Other,,23.0,Male,Asian,USA,High cost of living
4/5/2020 5:04:35,US Dollar (USD),Salary,155.0,140.0,0.0,15.0,84.0,0.0,Yes,Full-time,Machine Learning Engineer,,Privately-held,HR,Mostly in office (some remote allowed),24.0,12.0,12.0,Bachelor's (4-year) Degree,CS,Pursuing Master's Degree,,22.0,Male,Asian,USA,High cost of living
4/6/2020 1:51:14,US Dollar (USD),Salary,81.0,80.0,,1.0,,,Yes,Full-time,Mobile Developer,NCR,Publicly-traded,Payment/POS,Mostly in office (some remote allowed),18.0,0.0,0.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Master's Degree,,23.0,Male,White,,Medium cost of living
4/6/2020 8:41:30,US Dollar (USD),Salary,55.0,51.5,,3.5,,,No,Full-time,Application Developer,,Publicly-traded,Insurance,Mostly in office (some remote allowed),24.0,12.0,12.0,Bachelor's (4-year) Degree,Computer Science,Other,,24.0,Male,White,United States of America,Low cost of living
4/6/2020 11:17:27,US Dollar (USD),Salary,150.0,140.0,0.0,10.0,10.0,0.0,Yes,Full-time,Senior Software Engineer,,Privately-held,Insurance Tech,Mostly in office (some remote allowed),63.0,12.0,12.0,Bachelor's (4-year) Degree,Computer Engineering,Other,,27.0,Male,Asian,United States,Medium cost of living
4/7/2020 15:27:56,US Dollar (USD),Salary,96.0,90.0,,6.0,,,Yes,Full-time,Software Engineer II,,Privately-held,,Mostly in office (some remote allowed),36.0,2.0,2.0,Bachelor's (4-year) Degree,Computer Science,Other,,26.0,Male,,USA,Medium cost of living
4/7/2020 16:21:26,US Dollar (USD),Salary,207.0,180.0,0.0,27.0,8.0,0.0,No,Full-time,Senior Software Engineer (Big Data),,Privately-held,Job Recruiting,Mostly Remote (sometimes in the office),240.0,12.0,120.0,Master's Degree,MSc. Systems Engineering w/ Computer Science,Other,MSc. Systems Engineering w/ Computer Science,38.0,Male,White,USA,High cost of living
4/8/2020 12:58:38,US Dollar (USD),Salary,148.0,120.0,,12.0,64.0,,Yes,Full-time,Software Emgimeer,,Publicly-traded,,Mostly in office (some remote allowed),24.0,6.0,6.0,Bachelor's (4-year) Degree,Computer Science,Other,,30.0,Male,"White, Asian",US,Medium cost of living
4/12/2020 10:54:17,US Dollar (USD),Salary,82.0,71.0,4.0,,,,Yes,Full-time,Software Developer,State Farm,Publicly-traded,Insurance,Mostly in office (some remote allowed),12.0,1.0,12.0,Bachelor's (4-year) Degree,Computer Science,Other,,23.0,Male,Black,United States,Medium cost of living
4/12/2020 19:39:02,US Dollar (USD),Salary,115.766,111.766,5.0,,,,No,Full-time,Software Engineer Advanced,Siemens PLM Software,Publicly-traded,,Fully on-site position (never or almost-never remote),10.0,10.0,10.0,Doctorate Degree,Mechanical Engineering,Other,,,Male,White,United States,Medium cost of living
4/13/2020 4:27:41,US Dollar (USD),Salary,70.0,70.0,,,,,,Full-time,Software Engineer,,Privately-held,,Prefer Not to Answer,48.0,48.0,48.0,Bachelor's (4-year) Degree,BS,Other,,26.0,Male,White,,
4/16/2020 22:50:29,US Dollar (USD),Salary,84.0,78.0,0.0,2.2,0.0,0.0,Yes,Full-time,Software Development Engineer I,,Privately-held,Health Insurance,Mostly in office (some remote allowed),11.0,11.0,11.0,Bachelor's (4-year) Degree,Application Development,Pursuing Technical/Vocational Certification,16,29.0,Male,White,USA,High cost of living
4/20/2020 17:48:56,US Dollar (USD),Salary,72.0,72.0,,,,1.5,Yes,Full-time,Software Engineer ,,Publicly-traded,Automobile,Fully on-site position (never or almost-never remote),36.0,13.0,13.0,Bachelor's (4-year) Degree,Computer Information Science,Other,,,Male,White,USA ,Medium cost of living
4/23/2020 2:19:24,US Dollar (USD),Salary,127.5,127.5,0.0,0.0,12.0,7.0,No,Full-time,Software Engineer,,Privately-held,Data Science,Fully on-site position (never or almost-never remote),21.0,21.0,21.0,Bachelor's (4-year) Degree,Computer Science and Engineering ,Other,,24.0,Female,Asian,USA,High cost of living
4/27/2020 13:28:19,US Dollar (USD),Salary,135.0,120.0,8.0,,4.0,4.0,Yes,Full-time,Software Engineer,NetApp,Publicly-traded,Storage,Mostly in office (some remote allowed),46.0,6.0,6.0,Master's Degree,Computer Engineering,Other,,29.0,Male,White,United States,Medium cost of living
4/27/2020 14:41:55,US Dollar (USD),Salary,149.0,112.0,48.0,,80.0,,No,Full-time,Software Development Engineer I,Amazon,Publicly-traded,,Prefer Not to Answer,11.0,0.0,0.0,Bachelor's (4-year) Degree,Computer Science,Other,,30.0,Female,"White, Black",US,High cost of living
4/30/2020 23:58:48,US Dollar (USD),Salary,93.5,72.5,,,,,No,Full-time,Associate Developer,,Publicly-traded,Manufacturing,Fully on-site position (never or almost-never remote),25.0,25.0,14.0,Bachelor's (4-year) Degree,Geography,Pursuing Master's Degree,Software Engineering,30.0,Female,White,US,Medium cost of living
5/3/2020 6:31:46,US Dollar (USD),Salary,85.0,70.0,4.0,3.0,,,No,Full-time,software developer,vanguard,Publicly-traded,finance,Mostly in office (some remote allowed),3.0,0.0,0.0,Bachelor's (4-year) Degree,computer science,Pursuing Master's Degree,Computer science,22.0,Other,White,usa,Medium cost of living
5/4/2020 8:35:34,US Dollar (USD),Salary,96.0,96.0,0.0,0.0,0.0,0.0,No,Co-op,Software Engineer,Facebook,Publicly-traded,Social Media,Fully on-site position (never or almost-never remote),16.0,4.0,4.0,Some college/university (did not graduate),High School,Pursuing Bachelor's (4-year) Degree,Computer Science,21.0,Male,Asian,Canada,High cost of living
5/7/2020 14:08:23,US Dollar (USD),Salary,82.0,82.0,0.0,0.0,0.0,0.0,No,Full-time,Software Engineer,Northrop Grumman,Publicly-traded,Defense,Mostly in office (some remote allowed),24.0,48.0,15.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Master's Degree,,25.0,Male,White,US,Low cost of living
5/7/2020 19:16:46,US Dollar (USD),Salary,71.5,65.0,,,,,Yes,Full-time,Data Analyst,,Privately-held,,Mostly in office (some remote allowed),3.0,3.0,3.0,Bachelor's (4-year) Degree,Mathematics,Pursuing Master's Degree,,21.0,Male,White,USA,Medium cost of living
5/8/2020 16:23:24,US Dollar (USD),Hourly,72.0,72.0,,,,,No,Full-time,Salesforce Developer,Revature,Privately-held,Tech,Mostly in office (some remote allowed),17.0,17.0,17.0,Bachelor's (4-year) Degree,Computer Science and Information Security,Other,,,Male,"Asian, Hispanic/Latino",America,Medium cost of living
5/11/2020 13:25:52,US Dollar (USD),Salary,318.0,230.0,30.0,46.0,0.0,0.0,Yes,Full-time,Software Engineer,=,,Social Media,Mostly in office (some remote allowed),23.0,1.0,1.0,Bachelor's (4-year) Degree,Computer Science,Other,,24.0,Male,Asian,United States,High cost of living
5/12/2020 6:55:44,US Dollar (USD),Hourly,200.0,65.0,,25.0,,,No,Contractor (primarily one employer),Network Administrator,,Publicly-traded,,Fully on-site position (never or almost-never remote),36.0,15.0,15.0,Bachelor's (4-year) Degree,IT Security,Pursuing Bootcamp / Nano Degree,,28.0,Male,"White, Asian, Native Hawaiian or Pacific Islander",,Low cost of living
5/13/2020 11:51:43,US Dollar (USD),Salary,85.0,75.0,3.0,0.0,0.0,4.0,No,Full-time,Software Engineer,rapid7,Publicly-traded,Cybersecurity ,Fully on-site position (never or almost-never remote),0.0,0.0,0.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Bachelor's (4-year) Degree,,22.0,Male,White,United States,Medium cost of living
5/15/2020 21:43:51,US Dollar (USD),Salary,78.0,78.0,,,,,Yes,Full-time,Embedded Software Engineer,Northrop Grumman Corporation,Publicly-traded,Defense,Fully on-site position (never or almost-never remote),12.0,2.0,2.0,Bachelor's (4-year) Degree,Computer Science,Other,,27.0,Male,White,United States,High cost of living
5/17/2020 7:40:13,US Dollar (USD),Salary,201.0,16.0,,16.5,25.0,0.0,Yes,Full-time,SDE 1,Amazon,Publicly-traded,Software,Mostly in office (some remote allowed),9.0,0.0,0.0,Master's Degree,Software engineer,Other,Na,23.0,Male,Asian,Usa,High cost of living
5/17/2020 17:37:15,US Dollar (USD),Salary,250.0,150.0,,23.0,,,No,Full-time,UX Engineer,Google,Publicly-traded,Cloud computing,Mostly in office (some remote allowed),48.0,0.0,0.0,Bachelor's (4-year) Degree,Psychology,Other,,27.0,Male,White,United States,High cost of living
5/18/2020 23:01:48,US Dollar (USD),Salary,70.0,65.0,,5.0,,,No,Full-time,Software Developer,,Privately-held,Defense,Mostly in office (some remote allowed),6.0,6.0,6.0,Bachelor's (4-year) Degree,Psychology,Other,,25.0,Male,White,Usa,Medium cost of living
5/20/2020 20:38:46,US Dollar (USD),Salary,187.0,135.0,47.0,,101.2,,No,Full-time,Software Development Engineer,Amazon,Publicly-traded,Technology,Prefer Not to Answer,20.0,1.0,1.0,Bachelor's (4-year) Degree,Computer Science,Other,,24.0,Male,"White, Hispanic/Latino",US,High cost of living
5/22/2020 17:46:23,US Dollar (USD),Salary,200.0,130.0,30.0,,37.0,,No,Full-time,SWE,Oracle,Publicly-traded,Tech,Mostly in office (some remote allowed),8.0,0.0,0.0,Master's Degree,CS,Other,CS,24.0,Male,Black,US,High cost of living
5/25/2020 20:48:41,US Dollar (USD),Hourly,71.6,71.6,,,,,No,Intern,Software Developer Intern,IBM,Publicly-traded,,Fully remote,24.0,9.0,0.0,High school / GED,,Pursuing Bachelor's (4-year) Degree,Computer Science,21.0,Male,White,,High cost of living
5/29/2020 14:15:23,US Dollar (USD),Salary,179.25,120.0,20.0,18.0,165.0,,Yes,Full-time,Software Engineer,GOOGLE,Publicly-traded,technology?,Mostly in office (some remote allowed),36.0,0.0,0.0,Bachelor's (4-year) Degree,Computer Science,Other,,25.0,Male,"White, Hispanic/Latino",USA,Medium cost of living
6/3/2020 13:12:42,US Dollar (USD),Salary,55.0,50.0,,,,,No,Full-time,Web Developer,Georgia Tech,Publicly-traded,Higher Education,Mostly in office (some remote allowed),30.0,12.0,12.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Master's Degree,Computer Science,25.0,Male,White,USA,Medium cost of living
6/3/2020 13:50:19,US Dollar (USD),Salary,750.0,210.0,70.0,0.0,2500.0,312.0,Yes,Full-time,Software Engineer,Snap,Publicly-traded,,Fully on-site position (never or almost-never remote),240.0,12.0,12.0,High school / GED,-,Other,,,Male,,,
6/11/2020 18:38:46,US Dollar (USD),Salary,105.0,105.0,,,,,Yes,Full-time,Lead Software Engineer ,,Publicly-traded,Defense,Mostly in office (some remote allowed),144.0,48.0,24.0,Bachelor's (4-year) Degree,Mathematics ,Other,,29.0,Male,White,,Low cost of living
6/15/2020 0:57:32,US Dollar (USD),Salary,55.0,55.0,0.0,0.0,0.0,0.0,No,Full-time,Electrical Designer,Alliance Laundry Systems,Privately-held,Manufacturing,Fully on-site position (never or almost-never remote),0.0,120.0,6.0,Associate's (2-year) Degree,Computer Science,Pursuing Bachelor's (4-year) Degree,Computer Science,30.0,Male,White,USA,Low cost of living
6/15/2020 2:02:36,US Dollar (USD),Salary,200.0,150.0,5.0,,,,No,Full-time,Software Engineer,It's probably on your phone,Privately-held,Finance,Fully on-site position (never or almost-never remote),48.0,24.0,12.0,Bachelor's (4-year) Degree,Unrelated to CS,Other,NONE,25.0,Male,White,USA,Medium cost of living
